incident_id,equipment_id,equipment_name,category,date_time,shift,incident_type,description,root_cause,contributing_factors,immediate_action,corrective_action,impact_level,downtime_hours,production_loss_tonnes,reported_by,investigated_by,closure_date,status
INC-CRE-003-004,CRE-003,Compressor (Critical),Critical Rotating Equipment,2024-04-15 12:03:43,C (22:00-06:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to valve plate fracture.,Lubrication failure,"Control system/software fault, Bearing wear/failure",Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Moderate,5.3,6.19,N. Gupta,M. Iqbal,2024-05-11,Closed
INC-CRE-003-015,CRE-003,Compressor (Critical),Critical Rotating Equipment,2024-04-30 19:50:31,A (06:00-14:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to surge/instability.,Misalignment,Control system/software fault,Isolated equipment and informed shift supervisor,Replaced bearing,Minor,49.1,63.11,G. Chatterjee,S. Reddy,2024-05-20,Closed - CAPA implemented
INC-CRE-003-018,CRE-003,Compressor (Critical),Critical Rotating Equipment,2024-06-29 02:59:24,A (06:00-14:00),Production stoppage,"Production stoppage caused by valve plate fracture on Compressor (Critical) (CRE-003), affecting downstream units.",Refractory/lining wear,"Insulation degradation, Thermal fatigue, Vibration/imbalance",Switched to standby unit,Tightened/replaced fasteners,Moderate,17.1,66.85,D. Banerjee,S. Reddy,2024-07-23,Closed
INC-CRE-003-009,CRE-003,Compressor (Critical),Critical Rotating Equipment,2024-07-31 07:04:46,A (06:00-14:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to bearing failure.,Insulation degradation,"Sensor/instrument drift, Belt/chain wear, Foreign material ingress",Continued operation with reduced load and monitoring,Updated PLC/software parameters,Negligible,10.2,30.3,J. Mehta,S. Reddy,2024-08-18,Closed
INC-CRE-003-013,CRE-003,Compressor (Critical),Critical Rotating Equipment,2024-10-01 09:13:51,A (06:00-14:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to valve plate fracture.,Foreign material ingress,Corrosion,Carried out emergency repair,Recalibrated sensor,Severe,5.4,9.64,B. Kulkarni,D. Banerjee,2024-10-16,Closed
INC-CRE-003-011,CRE-003,Compressor (Critical),Critical Rotating Equipment,2024-10-24 06:52:41,B (14:00-22:00),Safety incident (minor),Minor safety incident during maintenance/operation of Compressor (Critical) (CRE-003); first-aid case reported.,Misalignment,"Bearing wear/failure, Loose fastener/connection, Control system/software fault",Stopped operation and applied LOTO,Reset overload relay and checked load,Negligible,2.1,3.39,L. Pillai,T. Singh,2024-11-18,Closed
INC-CRE-003-010,CRE-003,Compressor (Critical),Critical Rotating Equipment,2024-11-10 03:31:21,B (14:00-22:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to bearing failure.,Hydraulic system fault,Operator error,Isolated equipment and informed shift supervisor,Replenished/changed lubricant,Moderate,6.0,17.3,T. Singh,T. Singh,2024-11-17,Closed - CAPA implemented
INC-CRE-003-025,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-02-07 16:10:40,C (22:00-06:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to bearing failure.,Operator error,"Insulation degradation, Misalignment",Isolated equipment and informed shift supervisor,Repaired/replaced refractory section,Minor,10.0,39.11,L. Pillai,T. Singh,2025-02-26,Closed - CAPA implemented
INC-CRE-003-014,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-03-12 12:48:00,A (06:00-14:00),Production stoppage,"Production stoppage caused by seal degradation on Compressor (Critical) (CRE-003), affecting downstream units.",Vibration/imbalance,Insulation degradation,Isolated equipment and informed shift supervisor,Realigned shaft/coupling,Negligible,17.8,64.02,L. Pillai,T. Singh,2025-03-14,Closed
INC-CRE-003-006,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-03-24 10:53:25,A (06:00-14:00),Production stoppage,"Production stoppage caused by surge/instability on Compressor (Critical) (CRE-003), affecting downstream units.",Cooling system fault,"Overload/overcurrent, Corrosion",Stopped operation and applied LOTO,Replaced motor winding/insulation,Major,1.1,2.72,P. Nair,R. Sharma,2025-04-04,Closed - CAPA implemented
INC-CRE-003-019,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-05-22 18:29:57,C (22:00-06:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to surge/instability.,Vibration/imbalance,"Cooling system fault, Bearing wear/failure",Isolated equipment and informed shift supervisor,Replaced belt/chain,Severe,5.8,18.76,V. Rao,J. Mehta,2025-05-31,Closed
INC-CRE-003-007,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-05-28 21:05:02,C (22:00-06:00),Safety incident (minor),Minor safety incident during maintenance/operation of Compressor (Critical) (CRE-003); first-aid case reported.,Thermal fatigue,Seal/gasket leakage,Carried out emergency repair,Repaired electrical connection,Major,3.3,5.43,P. Nair,C. Joshi,2025-06-02,Closed
INC-CRE-003-008,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-06-22 21:00:57,A (06:00-14:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Compressor (Critical) (CRE-003) operation.,Sensor/instrument drift,Loose fastener/connection,Stopped operation and applied LOTO,Cleared foreign material and inspected,Minor,0.7,0.66,A. Verma,J. Mehta,2025-07-22,Closed
INC-CRE-003-024,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-07-17 00:52:25,A (06:00-14:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to seal degradation.,Insulation degradation,"Bearing wear/failure, Refractory/lining wear, Seal/gasket leakage",Isolated equipment and informed shift supervisor,Reset overload relay and checked load,Severe,32.1,117.55,P. Nair,R. Sharma,2025-07-21,Closed - CAPA implemented
INC-CRE-003-017,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-08-06 06:25:55,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Compressor (Critical) (CRE-003) malfunction (valve plate fracture), resulting in off-spec product.",Vibration/imbalance,"Overload/overcurrent, Electrical fault, Bearing wear/failure",Continued operation with reduced load and monitoring,Replaced seal/gasket,Major,7.2,16.63,G. Chatterjee,L. Pillai,2025-09-02,Closed
INC-CRE-003-012,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-08-14 12:37:24,B (14:00-22:00),Near-miss,Near-miss event observed near Compressor (Critical) (CRE-003) - potential valve plate fracture identified before failure occurred.,Vibration/imbalance,"Thermal fatigue, Insulation degradation",Switched to standby unit,Repaired electrical connection,Severe,2.0,0.0,G. Chatterjee,S. Reddy,2025-09-13,Closed
INC-CRE-003-005,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-08-17 04:06:43,C (22:00-06:00),Production stoppage,"Production stoppage caused by seal degradation on Compressor (Critical) (CRE-003), affecting downstream units.",Lubrication failure,"Operator error, Control system/software fault",Continued operation with reduced load and monitoring,Updated PLC/software parameters,Minor,10.7,49.51,N. Gupta,B. Kulkarni,2025-09-11,Closed - CAPA implemented
INC-CRE-003-003,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-09-27 12:57:23,A (06:00-14:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to bearing failure.,Control system/software fault,Overload/overcurrent,Isolated equipment and informed shift supervisor,Replaced belt/chain,Major,7.7,20.82,K. Das,M. Iqbal,2025-10-07,Closed - CAPA implemented
INC-CRE-003-016,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-10-06 00:30:51,A (06:00-14:00),Production stoppage,"Production stoppage caused by bearing failure on Compressor (Critical) (CRE-003), affecting downstream units.",Vibration/imbalance,"Thermal fatigue, Vibration/imbalance",Carried out emergency repair,Cleared blockage and inspected chute,Major,3.6,9.58,J. Mehta,T. Singh,2025-10-08,Closed
INC-CRE-003-021,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-10-14 06:26:00,A (06:00-14:00),Unplanned breakdown,Compressor (Critical) (CRE-003) experienced unplanned stoppage due to surge/instability.,Misalignment,"Misalignment, Vibration/imbalance, Electrical fault",Switched to standby unit,Repaired/replaced refractory section,Negligible,16.2,20.2,N. Gupta,S. Reddy,2025-11-01,Closed - CAPA implemented
INC-CRE-003-022,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-11-19 20:20:48,A (06:00-14:00),Safety incident (minor),Minor safety incident during maintenance/operation of Compressor (Critical) (CRE-003); first-aid case reported.,Sensor/instrument drift,"Hydraulic system fault, Sensor/instrument drift",Isolated equipment and informed shift supervisor,Replaced motor winding/insulation,Severe,1.2,1.17,T. Singh,A. Verma,2025-11-30,Closed
INC-CRE-003-023,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-12-15 01:28:02,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Compressor (Critical) (CRE-003) malfunction (bearing failure), resulting in off-spec product.",Operator error,"Cooling system fault, Bearing wear/failure",Switched to standby unit,Cleaned and applied anti-corrosion coating,Major,7.2,16.06,C. Joshi,K. Das,,Under investigation
INC-CRE-003-020,CRE-003,Compressor (Critical),Critical Rotating Equipment,2025-12-16 22:51:40,B (14:00-22:00),Equipment damage,Physical damage to Compressor (Critical) (CRE-003) component due to seal degradation.,Foreign material ingress,Overload/overcurrent,Carried out emergency repair,Inspected and replaced thermal component,Major,10.4,16.59,K. Das,D. Banerjee,2025-12-26,Closed
INC-CRE-004-002,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-02-26 17:37:00,C (22:00-06:00),Production stoppage,"Production stoppage caused by motor overheating on Fan (Critical) (CRE-004), affecting downstream units.",Belt/chain wear,Bearing wear/failure,Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Minor,14.6,63.75,L. Pillai,G. Chatterjee,2024-03-03,Closed - CAPA implemented
INC-CRE-004-024,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-04-09 10:57:11,C (22:00-06:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to blade erosion/imbalance.,Lubrication failure,Control system/software fault,Stopped operation and applied LOTO,Repaired/replaced refractory section,Negligible,72.9,91.28,N. Gupta,R. Sharma,2024-05-07,Closed
INC-CRE-004-022,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-05-03 09:57:06,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Fan (Critical) (CRE-004) malfunction (belt slip), resulting in off-spec product.",Seal/gasket leakage,Thermal fatigue,Continued operation with reduced load and monitoring,Retrained operator on procedure,Minor,5.7,9.37,K. Das,B. Kulkarni,2024-05-18,Closed
INC-CRE-004-005,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-05-06 07:05:48,C (22:00-06:00),Production stoppage,"Production stoppage caused by blade erosion/imbalance on Fan (Critical) (CRE-004), affecting downstream units.",Loose fastener/connection,"Lubrication failure, Corrosion",Isolated equipment and informed shift supervisor,Repaired electrical connection,Moderate,30.4,131.88,M. Iqbal,A. Verma,2024-05-21,Closed
INC-CRE-004-011,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-05-27 12:07:10,A (06:00-14:00),Safety incident (minor),Minor safety incident during maintenance/operation of Fan (Critical) (CRE-004); first-aid case reported.,Belt/chain wear,"Control system/software fault, Lubrication failure",Switched to standby unit,Balanced rotating component,Moderate,2.0,3.85,A. Verma,R. Sharma,2024-06-03,Closed - CAPA implemented
INC-CRE-004-004,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-06-20 14:02:09,B (14:00-22:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to bearing wear.,Hydraulic system fault,Thermal fatigue,Stopped operation and applied LOTO,Reset overload relay and checked load,Major,3.8,7.3,J. Mehta,T. Singh,2024-06-27,Closed - CAPA implemented
INC-CRE-004-013,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-07-10 06:28:27,A (06:00-14:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to bearing wear.,Operator error,Loose fastener/connection,Stopped operation and applied LOTO,Cleared blockage and inspected chute,Negligible,23.1,40.0,G. Chatterjee,P. Nair,,Open
INC-CRE-004-012,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-07-19 02:25:19,C (22:00-06:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to bearing wear.,Electrical fault,"Misalignment, Lubrication failure, Thermal fatigue",Stopped operation and applied LOTO,Repaired hydraulic line/cylinder,Negligible,2.8,4.21,G. Chatterjee,G. Chatterjee,2024-08-01,Closed - CAPA implemented
INC-CRE-004-021,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-08-21 12:02:37,B (14:00-22:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to belt slip.,Misalignment,"Sensor/instrument drift, Lubrication failure, Overload/overcurrent",Carried out emergency repair,Flushed and repaired cooling circuit,Severe,3.1,6.74,B. Kulkarni,P. Nair,2024-09-20,Closed
INC-CRE-004-020,CRE-004,Fan (Critical),Critical Rotating Equipment,2024-12-25 04:24:30,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Fan (Critical) (CRE-004) malfunction (blade erosion/imbalance), resulting in off-spec product.",Electrical fault,Insulation degradation,Switched to standby unit,Cleaned and applied anti-corrosion coating,Minor,5.7,15.97,M. Iqbal,P. Nair,2024-12-26,Closed
INC-CRE-004-008,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-01-18 06:18:25,B (14:00-22:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to blade erosion/imbalance.,Overload/overcurrent,"Loose fastener/connection, Hydraulic system fault",Isolated equipment and informed shift supervisor,Repaired/replaced refractory section,Minor,3.3,7.51,D. Banerjee,S. Reddy,2025-02-09,Closed
INC-CRE-004-003,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-01-20 02:37:56,A (06:00-14:00),Quality deviation event,"Quality deviation traced to Fan (Critical) (CRE-004) malfunction (motor overheating), resulting in off-spec product.",Control system/software fault,"Sensor/instrument drift, Misalignment, Vibration/imbalance",Continued operation with reduced load and monitoring,Cleared foreign material and inspected,Minor,3.7,4.21,J. Mehta,N. Gupta,2025-02-18,Closed
INC-CRE-004-015,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-02-07 15:33:49,C (22:00-06:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to belt slip.,Hydraulic system fault,"Operator error, Bearing wear/failure, Control system/software fault",Continued operation with reduced load and monitoring,Retrained operator on procedure,Moderate,52.9,66.66,A. Verma,G. Chatterjee,2025-02-18,Closed
INC-CRE-004-010,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-02-08 22:09:18,B (14:00-22:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to bearing wear.,Control system/software fault,"Misalignment, Loose fastener/connection",Stopped operation and applied LOTO,Repaired hydraulic line/cylinder,Negligible,13.0,35.27,T. Singh,N. Gupta,2025-03-06,Closed - CAPA implemented
INC-CRE-004-006,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-03-01 22:29:48,C (22:00-06:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to blade erosion/imbalance.,Hydraulic system fault,"Operator error, Control system/software fault, Refractory/lining wear",Continued operation with reduced load and monitoring,Balanced rotating component,Major,97.4,251.83,S. Reddy,J. Mehta,2025-03-29,Closed - CAPA implemented
INC-CRE-004-017,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-03-31 22:35:48,B (14:00-22:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Fan (Critical) (CRE-004) operation.,Overload/overcurrent,"Insulation degradation, Corrosion, Loose fastener/connection",Switched to standby unit,Repaired hydraulic line/cylinder,Major,5.4,9.74,G. Chatterjee,D. Banerjee,2025-04-09,Closed - CAPA implemented
INC-CRE-004-023,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-04-06 23:10:05,A (06:00-14:00),Near-miss,Near-miss event observed near Fan (Critical) (CRE-004) - potential bearing wear identified before failure occurred.,Hydraulic system fault,"Sensor/instrument drift, Electrical fault, Loose fastener/connection",Switched to standby unit,Repaired hydraulic line/cylinder,Moderate,1.5,0.0,J. Mehta,V. Rao,,Under investigation
INC-CRE-004-001,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-06-18 00:20:15,C (22:00-06:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to belt slip.,Seal/gasket leakage,"Foreign material ingress, Seal/gasket leakage, Sensor/instrument drift",Carried out emergency repair,Repaired electrical connection,Major,6.2,24.75,C. Joshi,P. Nair,2025-07-06,Closed - CAPA implemented
INC-CRE-004-018,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-07-19 10:50:06,A (06:00-14:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to motor overheating.,Operator error,"Vibration/imbalance, Operator error, Control system/software fault",Isolated equipment and informed shift supervisor,Realigned shaft/coupling,Negligible,100.4,251.56,A. Verma,T. Singh,2025-07-29,Closed
INC-CRE-004-016,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-10-08 05:54:53,A (06:00-14:00),Production stoppage,"Production stoppage caused by belt slip on Fan (Critical) (CRE-004), affecting downstream units.",Foreign material ingress,"Misalignment, Operator error",Carried out emergency repair,Cleaned and applied anti-corrosion coating,Moderate,5.4,20.96,K. Das,S. Reddy,2025-11-04,Closed
INC-CRE-004-007,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-10-20 07:53:38,A (06:00-14:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to belt slip.,Hydraulic system fault,"Thermal fatigue, Insulation degradation",Carried out emergency repair,Replenished/changed lubricant,Major,16.1,52.29,R. Sharma,C. Joshi,2025-10-27,Closed
INC-CRE-004-025,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-10-22 10:12:48,A (06:00-14:00),Production stoppage,"Production stoppage caused by motor overheating on Fan (Critical) (CRE-004), affecting downstream units.",Misalignment,"Bearing wear/failure, Material blockage/jam, Lubrication failure",Switched to standby unit,Repaired/replaced refractory section,Minor,22.2,81.56,S. Reddy,R. Sharma,2025-11-07,Closed - CAPA implemented
INC-CRE-004-014,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-10-22 10:19:24,C (22:00-06:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to motor overheating.,Insulation degradation,Bearing wear/failure,Continued operation with reduced load and monitoring,Balanced rotating component,Minor,43.2,123.16,L. Pillai,D. Banerjee,2025-11-11,Closed
INC-CRE-004-019,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-12-05 12:13:16,A (06:00-14:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to bearing wear.,Hydraulic system fault,"Vibration/imbalance, Bearing wear/failure",Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Moderate,20.6,24.95,D. Banerjee,C. Joshi,2025-12-12,Closed - CAPA implemented
INC-CRE-004-009,CRE-004,Fan (Critical),Critical Rotating Equipment,2025-12-29 17:49:40,A (06:00-14:00),Unplanned breakdown,Fan (Critical) (CRE-004) experienced unplanned stoppage due to motor overheating.,Electrical fault,"Thermal fatigue, Seal/gasket leakage, Foreign material ingress",Switched to standby unit,Replaced seal/gasket,Negligible,15.9,38.5,C. Joshi,V. Rao,2026-01-28,Closed
INC-CRE-005-001,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-04-21 14:50:11,C (22:00-06:00),Safety incident (minor),Minor safety incident during maintenance/operation of Blower (Critical) (CRE-005); first-aid case reported.,Hydraulic system fault,"Electrical fault, Cooling system fault, Loose fastener/connection",Stopped operation and applied LOTO,Replaced belt/chain,Minor,2.4,3.44,K. Das,C. Joshi,2024-05-20,Closed
INC-CRE-005-006,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-04-27 15:38:42,A (06:00-14:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to coupling wear.,Cooling system fault,"Bearing wear/failure, Overload/overcurrent",Stopped operation and applied LOTO,Replaced motor winding/insulation,Major,26.1,47.0,L. Pillai,B. Kulkarni,2024-05-16,Closed
INC-CRE-005-020,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-05-21 08:41:31,A (06:00-14:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to seal degradation.,Seal/gasket leakage,"Corrosion, Overload/overcurrent",Switched to standby unit,Replaced seal/gasket,Negligible,8.0,25.05,V. Rao,M. Iqbal,2024-05-28,Closed - CAPA implemented
INC-CRE-005-018,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-05-22 23:27:11,C (22:00-06:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to impeller fouling/imbalance.,Electrical fault,"Loose fastener/connection, Foreign material ingress, Seal/gasket leakage",Continued operation with reduced load and monitoring,Cleaned and applied anti-corrosion coating,Minor,16.6,65.28,A. Verma,B. Kulkarni,,Open
INC-CRE-005-022,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-06-10 07:17:51,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to impeller fouling/imbalance.,Lubrication failure,Overload/overcurrent,Stopped operation and applied LOTO,Cleared blockage and inspected chute,Minor,17.6,63.32,B. Kulkarni,L. Pillai,2024-06-16,Closed
INC-CRE-005-017,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-06-23 10:33:05,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to seal degradation.,Corrosion,Corrosion,Stopped operation and applied LOTO,Cleaned and applied anti-corrosion coating,Moderate,7.4,19.72,T. Singh,B. Kulkarni,2024-07-12,Closed
INC-CRE-005-013,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-08-10 12:01:16,A (06:00-14:00),Production stoppage,"Production stoppage caused by coupling wear on Blower (Critical) (CRE-005), affecting downstream units.",Corrosion,"Electrical fault, Corrosion, Bearing wear/failure",Switched to standby unit,Inspected and replaced thermal component,Major,25.4,121.36,A. Verma,L. Pillai,2024-09-03,Closed
INC-CRE-005-010,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-08-20 10:26:02,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Blower (Critical) (CRE-005) malfunction (seal degradation), resulting in off-spec product.",Cooling system fault,Electrical fault,Isolated equipment and informed shift supervisor,Recalibrated sensor,Minor,3.6,4.4,S. Reddy,P. Nair,2024-09-11,Closed
INC-CRE-005-005,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-08-31 01:28:06,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to seal degradation.,Bearing wear/failure,Operator error,Switched to standby unit,Replenished/changed lubricant,Negligible,12.3,16.93,G. Chatterjee,M. Iqbal,2024-09-24,Closed
INC-CRE-005-014,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-09-08 09:17:31,C (22:00-06:00),Near-miss,Near-miss event observed near Blower (Critical) (CRE-005) - potential coupling wear identified before failure occurred.,Hydraulic system fault,Loose fastener/connection,Isolated equipment and informed shift supervisor,Repaired hydraulic line/cylinder,Minor,1.1,0.0,S. Reddy,C. Joshi,2024-09-24,Closed
INC-CRE-005-008,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-10-26 05:44:46,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to seal degradation.,Foreign material ingress,"Operator error, Hydraulic system fault, Control system/software fault",Switched to standby unit,Recalibrated sensor,Severe,8.5,31.81,D. Banerjee,T. Singh,2024-10-28,Closed
INC-CRE-005-025,CRE-005,Blower (Critical),Critical Rotating Equipment,2024-12-10 05:58:22,C (22:00-06:00),Near-miss,Near-miss event observed near Blower (Critical) (CRE-005) - potential impeller fouling/imbalance identified before failure occurred.,Bearing wear/failure,Overload/overcurrent,Stopped operation and applied LOTO,Repaired electrical connection,Moderate,0.5,0.0,J. Mehta,G. Chatterjee,2024-12-31,Closed
INC-CRE-005-004,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-01-22 22:55:06,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to coupling wear.,Cooling system fault,Insulation degradation,Continued operation with reduced load and monitoring,Replaced bearing,Severe,34.4,80.92,D. Banerjee,B. Kulkarni,2025-02-21,Closed
INC-CRE-005-024,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-02-04 13:42:35,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to bearing wear.,Refractory/lining wear,"Vibration/imbalance, Refractory/lining wear, Operator error",Carried out emergency repair,Reset overload relay and checked load,Moderate,4.9,7.61,L. Pillai,T. Singh,,Under investigation
INC-CRE-005-019,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-03-05 06:51:47,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Blower (Critical) (CRE-005) malfunction (impeller fouling/imbalance), resulting in off-spec product.",Electrical fault,Operator error,Isolated equipment and informed shift supervisor,Replaced belt/chain,Minor,5.2,5.63,C. Joshi,D. Banerjee,2025-03-25,Closed - CAPA implemented
INC-CRE-005-003,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-06-14 05:21:50,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to seal degradation.,Thermal fatigue,"Insulation degradation, Foreign material ingress, Lubrication failure",Isolated equipment and informed shift supervisor,Reset overload relay and checked load,Minor,18.8,56.86,S. Reddy,R. Sharma,2025-06-25,Closed
INC-CRE-005-023,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-06-25 11:09:26,A (06:00-14:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to impeller fouling/imbalance.,Refractory/lining wear,"Overload/overcurrent, Thermal fatigue, Control system/software fault",Continued operation with reduced load and monitoring,Cleared blockage and inspected chute,Major,10.5,18.65,T. Singh,D. Banerjee,,Under investigation
INC-CRE-005-011,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-07-10 14:20:32,C (22:00-06:00),Production stoppage,"Production stoppage caused by bearing wear on Blower (Critical) (CRE-005), affecting downstream units.",Material blockage/jam,"Vibration/imbalance, Control system/software fault",Switched to standby unit,Retrained operator on procedure,Minor,15.2,31.39,N. Gupta,A. Verma,2025-07-26,Closed
INC-CRE-005-002,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-07-16 03:25:16,A (06:00-14:00),Near-miss,Near-miss event observed near Blower (Critical) (CRE-005) - potential impeller fouling/imbalance identified before failure occurred.,Control system/software fault,Hydraulic system fault,Stopped operation and applied LOTO,Inspected and replaced thermal component,Negligible,0.6,0.0,T. Singh,T. Singh,2025-07-25,Closed
INC-CRE-005-016,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-08-01 22:35:51,C (22:00-06:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to seal degradation.,Control system/software fault,"Vibration/imbalance, Bearing wear/failure, Insulation degradation",Continued operation with reduced load and monitoring,Cleared foreign material and inspected,Minor,24.0,33.81,M. Iqbal,K. Das,2025-08-09,Closed
INC-CRE-005-009,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-09-11 08:05:42,B (14:00-22:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to impeller fouling/imbalance.,Lubrication failure,Control system/software fault,Stopped operation and applied LOTO,Updated PLC/software parameters,Negligible,7.8,18.07,R. Sharma,J. Mehta,2025-09-13,Closed
